Restaurant,Count,City,Average_Cost,Rating,Votes,Reviews
ID_7623,1,1,200.0,3.2,19.0,9.0
ID_7624,1,1,150.0,3.7,24.0,11.0
ID_7625,2,2,150.0,4.3,114.0,58.0
ID_7627,2,1,300.0,3.3,69.0,26.0
ID_7628,1,1,200.0,4.0,316.0,209.0
ID_7629,2,1,200.0,3.9,178.0,67.0
ID_7630,1,1,100.0,3.3,8.0,3.0
ID_7632,2,2,250.0,3.7,99.0,50.0
ID_7633,1,1,200.0,0.0,0.0,0.0
ID_7634,2,1,100.0,3.3,10.0,2.0
ID_7635,1,1,200.0,4.2,148.0,104.0
ID_7636,2,1,150.0,3.5,11.0,8.0
ID_7637,1,1,200.0,3.4,12.0,3.0
ID_7638,1,1,150.0,0.0,0.0,0.0
ID_7639,1,1,200.0,4.2,120.0,103.0
ID_764,1,1,150.0,3.5,9.0,6.0
ID_7640,1,1,200.0,3.1,7.0,1.0
ID_7641,1,1,150.0,3.2,5.0,4.0
ID_7643,1,1,200.0,3.1,15.0,12.0
ID_7644,2,1,250.0,0.0,0.0,0.0
ID_7647,2,2,275.0,1.95,168.5,71.5
ID_7649,1,1,100.0,3.6,58.0,33.0
ID_765,1,1,200.0,3.1,6.0,2.0
ID_7650,1,1,400.0,4.8,469.0,413.0
ID_7651,1,1,250.0,3.1,197.0,110.0
ID_7652,1,1,200.0,3.9,167.0,64.0
ID_7653,1,1,450.0,4.2,1101.0,600.0
ID_7654,8,5,268.75,3.68,255.75,142.75
ID_7655,2,1,100.0,3.4,15.0,2.0
ID_7656,1,1,100.0,3.6,10.0,7.0
ID_7657,2,1,100.0,3.5,120.0,72.0
ID_7658,1,1,100.0,2.8,15.0,1.0
ID_7659,1,1,300.0,4.0,703.0,475.0
ID_7660,1,1,200.0,0.0,0.0,0.0
ID_7661,1,1,100.0,3.5,24.0,0.0
ID_7662,1,1,600.0,3.9,152.0,78.0
ID_7663,1,1,350.0,4.2,1185.0,743.0
ID_7664,1,1,400.0,3.9,328.0,186.0
ID_7665,2,2,225.0,1.6,6.5,1.0
ID_7666,2,1,150.0,3.6,73.0,51.0
ID_7667,1,1,200.0,3.2,5.0,3.0
ID_7668,1,1,200.0,3.4,19.0,12.0
ID_7669,1,1,150.0,3.5,35.0,10.0
ID_767,1,1,150.0,2.9,53.0,31.0
ID_7670,1,1,250.0,3.7,234.0,57.0
ID_7671,1,1,150.0,3.3,13.0,9.0
ID_7672,1,1,800.0,4.0,365.0,208.0
ID_7673,1,1,450.0,4.2,385.0,206.0
ID_7674,2,2,375.0,4.2,133.5,100.0
ID_7675,1,1,200.0,0.0,0.0,0.0
ID_7676,1,1,800.0,4.4,828.0,346.0
ID_7677,1,1,150.0,3.2,7.0,3.0
ID_7678,1,1,500.0,4.6,1507.0,1131.0
ID_7679,1,1,150.0,4.2,431.0,138.0
ID_768,1,1,300.0,3.9,379.0,192.0
ID_7680,1,1,250.0,4.0,156.0,70.0
ID_7681,1,1,250.0,4.4,223.0,195.0
ID_7683,2,1,150.0,4.0,173.0,104.0
ID_7686,1,1,150.0,3.5,27.0,19.0
ID_7688,1,1,100.0,0.0,0.0,0.0
ID_7689,1,1,200.0,3.3,362.0,172.0
ID_769,1,1,100.0,4.2,186.0,109.0
ID_7690,1,1,100.0,0.0,0.0,0.0
ID_7691,1,1,100.0,0.0,0.0,0.0
ID_7692,1,1,350.0,3.6,51.0,26.0
ID_7693,1,1,500.0,4.1,1801.0,965.0
ID_7694,1,1,100.0,3.7,31.0,12.0
ID_7695,2,2,300.0,3.8,88.0,31.0
ID_7696,1,1,150.0,3.9,216.0,115.0
ID_7697,1,1,150.0,3.6,21.0,8.0
ID_77,1,1,150.0,2.9,229.0,25.0
ID_770,1,1,100.0,0.0,0.0,0.0
ID_7701,1,1,300.0,3.9,1368.0,719.0
ID_7702,1,1,150.0,0.0,0.0,0.0
ID_7703,1,1,200.0,3.2,10.0,5.0
ID_7704,2,1,250.0,3.6,34.0,23.0
ID_7705,1,1,100.0,0.0,0.0,0.0
ID_7706,1,1,100.0,4.0,83.0,27.0
ID_7707,1,1,200.0,3.8,22.0,15.0
ID_7709,2,1,300.0,3.75,283.0,128.5
ID_7710,1,1,200.0,3.9,193.0,83.0
ID_7711,2,1,200.0,3.1,12.0,2.0
ID_7712,1,1,150.0,3.1,6.0,3.0
ID_7713,3,1,300.0,3.8,54.0,31.0
ID_7715,1,1,200.0,3.3,12.0,2.0
ID_7716,1,1,600.0,3.5,103.0,75.0
ID_7717,2,1,150.0,3.6,29.0,24.0
ID_7718,1,1,200.0,0.0,0.0,0.0
ID_7719,1,1,150.0,3.5,19.0,4.0
ID_7720,2,2,550.0,4.1,2221.0,1276.0
ID_7721,1,1,1000.0,4.0,846.0,572.0
ID_7722,1,1,200.0,3.4,26.0,16.0
ID_7723,2,1,175.0,2.0,57.0,34.0
ID_7724,1,1,350.0,0.0,0.0,0.0
ID_7725,1,1,150.0,0.0,0.0,0.0
ID_7726,1,1,150.0,3.3,8.0,3.0
ID_7727,4,2,162.5,3.18,8.5,2.5
ID_7728,1,1,150.0,4.0,55.0,32.0
ID_773,3,1,100.0,3.1,6.0,2.0
ID_7730,1,1,350.0,3.6,89.0,28.0
ID_7731,1,1,150.0,3.3,5.0,2.0
ID_7732,2,1,300.0,4.4,547.0,229.0
ID_7733,1,1,200.0,3.3,16.0,7.0
ID_7735,1,1,200.0,0.0,0.0,0.0
ID_7736,1,1,150.0,3.1,7.0,2.0
ID_7737,1,1,150.0,3.6,39.0,23.0
ID_7738,4,2,212.5,0.88,0.0,0.0
ID_7739,3,2,250.0,4.6,1502.0,819.0
ID_774,2,1,200.0,3.7,277.0,143.0
ID_7740,3,1,150.0,3.7,108.0,80.0
ID_7741,2,1,150.0,1.55,3.0,1.0
ID_7742,1,1,150.0,3.5,17.0,11.0
ID_7743,3,1,100.0,4.0,84.0,40.0
ID_7744,1,1,100.0,0.0,0.0,0.0
ID_7745,1,1,100.0,3.2,6.0,1.0
ID_7747,1,1,250.0,2.9,213.0,53.0
ID_7748,1,1,550.0,4.9,1881.0,1509.0
ID_7749,3,2,600.0,3.7,254.33,174.67
ID_7750,14,6,200.0,3.86,47.21,34.71
ID_7752,1,1,250.0,4.0,60.0,32.0
ID_7753,1,1,750.0,4.3,3124.0,1660.0
ID_7754,2,1,150.0,3.3,24.0,8.0
ID_7755,1,1,500.0,3.7,35.0,17.0
ID_7756,1,1,200.0,3.3,6.0,2.0
ID_7757,1,1,200.0,3.3,7.0,6.0
ID_7758,1,1,200.0,3.6,23.0,15.0
ID_7759,2,1,200.0,4.1,416.0,225.0
ID_776,4,1,100.0,4.05,229.0,64.0
ID_7760,1,1,300.0,4.0,564.0,289.0
ID_7761,1,1,200.0,2.9,383.0,54.0
ID_7762,1,1,250.0,3.6,154.0,39.0
ID_7763,1,1,100.0,3.9,46.0,24.0
ID_7764,1,1,100.0,3.8,0.0,0.0
ID_7765,1,1,200.0,2.7,18.0,10.0
ID_7766,1,1,150.0,3.4,172.0,44.0
ID_7768,1,1,150.0,3.9,116.0,19.0
ID_7769,1,1,400.0,3.8,78.0,40.0
ID_777,1,1,50.0,3.2,45.0,17.0
ID_7770,1,1,200.0,3.0,6.0,2.0
ID_7771,1,1,200.0,0.0,0.0,0.0
ID_7772,2,1,150.0,0.0,0.0,0.0
ID_7773,1,1,400.0,3.5,22.0,15.0
ID_7774,1,1,200.0,2.9,28.0,17.0
ID_7775,1,1,200.0,3.8,97.0,35.0
ID_7776,1,1,300.0,3.9,266.0,217.0
ID_7777,1,1,400.0,4.2,316.0,194.0
ID_7778,1,1,200.0,3.7,53.0,12.0
ID_7779,1,1,250.0,3.2,6.0,2.0
ID_7780,1,1,50.0,4.0,264.0,168.0
ID_7781,1,1,250.0,2.7,55.0,16.0
ID_7782,1,1,150.0,3.6,58.0,20.0
ID_7783,1,1,300.0,2.7,23.0,9.0
ID_7784,1,1,200.0,3.6,30.0,14.0
ID_7785,1,1,200.0,0.0,0.0,0.0
ID_7786,1,1,150.0,3.4,18.0,1.0
ID_7787,1,1,250.0,3.8,57.0,44.0
ID_7788,1,1,250.0,3.4,112.0,53.0
ID_7789,1,1,200.0,0.0,0.0,0.0
ID_779,1,1,100.0,3.5,42.0,5.0
ID_7790,1,1,150.0,0.0,0.0,0.0
ID_7791,2,1,225.0,2.85,12.5,3.0
ID_7792,1,1,200.0,3.1,7.0,4.0
ID_7794,2,1,250.0,3.8,106.0,60.0
ID_7795,1,1,550.0,2.7,21.0,13.0
ID_7796,2,1,100.0,0.0,0.0,0.0
ID_7797,1,1,50.0,3.7,27.0,7.0
ID_7798,2,2,150.0,4.25,741.5,465.0
ID_780,1,1,150.0,3.3,4.0,3.0
ID_7800,5,2,190.0,3.84,242.6,91.2
ID_7801,3,2,200.0,3.3,2.33,0.67
ID_7802,1,1,200.0,0.0,0.0,0.0
ID_7803,2,1,100.0,3.0,4.0,2.0
ID_7804,1,1,100.0,2.9,8.0,6.0
ID_7805,1,1,250.0,0.0,0.0,0.0
ID_7808,1,1,100.0,3.6,28.0,23.0
ID_7809,1,1,200.0,3.9,285.0,122.0
ID_781,4,1,50.0,0.0,0.0,0.0
ID_7810,2,1,200.0,4.0,164.0,56.0
ID_7812,1,1,200.0,3.2,4.0,4.0
ID_7813,1,1,150.0,4.0,73.0,30.0
ID_7814,1,1,350.0,3.8,131.0,30.0
ID_7816,1,1,200.0,3.3,25.0,15.0
ID_7817,1,1,350.0,3.5,10.0,1.0
ID_7818,1,1,200.0,0.0,0.0,0.0
ID_7819,3,3,183.33,2.33,58.33,42.33
ID_782,2,1,200.0,3.4,16.0,3.0
ID_7820,1,1,200.0,3.7,38.0,14.0
ID_7821,1,1,100.0,3.7,196.0,88.0
ID_7822,1,1,200.0,0.0,0.0,0.0
ID_7823,2,1,650.0,4.3,382.0,240.0
ID_7824,1,1,200.0,3.3,94.0,43.0
ID_7825,1,1,100.0,4.1,191.0,91.0
ID_7826,1,1,150.0,0.0,0.0,0.0
ID_7827,2,1,500.0,4.2,200.0,123.0
ID_7828,1,1,200.0,0.0,0.0,0.0
ID_7829,1,1,200.0,3.5,13.0,7.0
ID_783,2,1,250.0,2.8,6.0,5.0
ID_7830,1,1,150.0,3.5,15.0,3.0
ID_7831,1,1,200.0,0.0,0.0,0.0
ID_7832,1,1,150.0,3.5,86.0,28.0
ID_7833,2,2,175.0,3.5,4.5,1.5
ID_7834,1,1,100.0,3.6,87.0,32.0
ID_7835,1,1,200.0,3.2,4.0,3.0
ID_7836,1,1,150.0,3.2,14.0,0.0
ID_7837,1,1,100.0,4.0,73.0,16.0
ID_7838,2,1,100.0,3.4,20.0,6.0
ID_7839,1,1,100.0,0.0,0.0,0.0
ID_7840,1,1,200.0,3.2,8.0,4.0
ID_7841,1,1,200.0,4.2,83.0,51.0
ID_7842,1,1,150.0,3.4,5.0,0.0
ID_7843,1,1,200.0,3.9,27.0,24.0
ID_7844,1,1,200.0,3.9,93.0,42.0
ID_7845,2,1,200.0,0.0,0.0,0.0
ID_7846,1,1,350.0,3.8,1857.0,1306.0
ID_7847,1,1,200.0,3.7,177.0,72.0
ID_7849,1,1,750.0,4.1,630.0,318.0
ID_785,2,1,100.0,3.7,44.0,10.0
ID_7850,2,1,200.0,3.6,109.0,55.0
ID_7851,1,1,100.0,3.1,192.0,31.0
ID_7852,2,1,200.0,3.1,5.0,0.0
ID_7853,1,1,200.0,0.0,0.0,0.0
ID_7855,1,1,100.0,0.0,0.0,0.0
ID_7856,1,1,200.0,4.0,58.0,32.0
ID_7857,2,2,100.0,3.1,6.0,1.0
ID_7858,2,2,550.0,4.6,391.0,220.0
ID_7859,1,1,150.0,3.7,15.0,3.0
ID_786,1,1,50.0,3.2,359.0,116.0
ID_7860,1,1,250.0,0.0,0.0,0.0
ID_7861,1,1,150.0,3.4,9.0,4.0
ID_7862,1,1,200.0,3.4,55.0,13.0
ID_7863,1,1,150.0,3.7,48.0,39.0
ID_7864,2,1,100.0,2.8,20.0,14.0
ID_7865,1,1,100.0,3.3,9.0,4.0
ID_7866,2,1,100.0,0.0,0.0,0.0
ID_7867,1,1,100.0,4.4,443.0,177.0
ID_7868,1,1,50.0,0.0,0.0,0.0
ID_7869,1,1,450.0,3.6,357.0,257.0
ID_7870,2,1,200.0,4.2,238.0,172.0
ID_7871,2,2,100.0,4.0,61.0,32.0
ID_7872,2,1,300.0,3.6,30.0,12.0
ID_7873,2,1,200.0,4.4,743.0,337.5
ID_7874,1,1,300.0,3.8,45.0,28.0
ID_7876,1,1,200.0,0.0,0.0,0.0
ID_7877,2,1,175.0,2.75,11.5,6.0
ID_7878,1,1,200.0,0.0,0.0,0.0
ID_7879,2,2,450.0,4.0,829.0,432.0
ID_788,1,1,150.0,3.1,9.0,3.0
ID_7880,3,2,300.0,3.9,95.0,53.0
ID_7882,2,1,150.0,0.0,0.0,0.0
ID_7884,1,1,100.0,3.6,39.0,22.0
ID_7885,1,1,250.0,4.0,49.0,43.0
ID_7887,1,1,100.0,0.0,0.0,0.0
ID_7888,2,1,150.0,3.9,66.0,47.0
ID_7889,1,1,150.0,3.8,114.0,7.0
ID_789,1,1,300.0,4.0,2122.0,1239.0
ID_7890,1,1,650.0,4.6,4457.0,2808.0
ID_7891,1,1,150.0,3.2,11.0,3.0
ID_7892,3,3,183.33,4.03,121.33,77.33
ID_7893,1,1,400.0,3.9,276.0,59.0
ID_7894,2,1,150.0,2.6,133.0,10.0
ID_7895,1,1,100.0,3.0,4.0,3.0
ID_7896,1,1,100.0,0.0,0.0,0.0
ID_7897,2,2,150.0,3.9,656.0,183.0
ID_7898,1,1,200.0,0.0,0.0,0.0
ID_7899,1,1,200.0,3.8,54.0,22.0
ID_79,1,1,150.0,0.0,0.0,0.0
ID_790,1,1,150.0,3.0,9.0,4.0
ID_7900,1,1,100.0,3.2,108.0,14.0
ID_7901,2,1,600.0,4.3,857.0,621.0
ID_7903,1,1,400.0,4.2,433.0,328.0
ID_7904,1,1,150.0,3.5,13.0,7.0
ID_7905,1,1,200.0,3.5,30.0,12.0
ID_7906,1,1,200.0,0.0,0.0,0.0
ID_7907,1,1,200.0,3.0,6.0,1.0
ID_7908,1,1,200.0,3.7,63.0,52.0
ID_7909,1,1,150.0,3.6,20.0,10.0
ID_791,1,1,200.0,2.9,17.0,6.0
ID_7910,1,1,100.0,3.1,5.0,0.0
ID_7911,1,1,200.0,3.7,44.0,30.0
ID_7912,2,1,350.0,3.3,11.0,6.0
ID_7913,1,1,150.0,3.5,4.0,1.0
ID_7914,2,1,200.0,3.2,9.0,2.0
ID_7915,2,1,200.0,3.8,78.0,44.0
ID_7916,1,1,250.0,3.8,32.0,19.0
ID_7917,1,1,200.0,3.2,7.0,2.0
ID_7918,1,1,100.0,3.7,6.0,0.0
ID_7919,1,1,200.0,0.0,0.0,0.0
ID_792,1,1,100.0,3.7,113.0,33.0
ID_7920,2,1,350.0,4.0,148.0,72.0
ID_7921,1,1,150.0,0.0,0.0,0.0
ID_7922,1,1,300.0,4.1,421.0,119.0
ID_7923,2,1,125.0,1.65,5.0,3.5
ID_7924,2,1,800.0,4.7,1112.0,972.0
ID_7928,2,1,250.0,4.1,773.5,532.0
ID_793,1,1,200.0,3.5,40.0,8.0
ID_7930,1,1,300.0,0.0,0.0,0.0
ID_7931,2,2,300.0,4.2,392.0,266.0
ID_7932,1,1,200.0,3.9,45.0,18.0
ID_7933,1,1,100.0,0.0,0.0,0.0
ID_7934,1,1,100.0,3.7,455.0,166.0
ID_7935,1,1,100.0,3.7,115.0,2.0
ID_7936,1,1,600.0,4.5,3309.0,1890.0
ID_7938,1,1,100.0,0.0,0.0,0.0
ID_7939,1,1,350.0,3.0,4.0,0.0
ID_794,1,1,100.0,4.2,99.0,87.0
ID_7940,1,1,250.0,4.1,160.0,74.0
ID_7941,1,1,150.0,3.9,20.0,16.0
ID_7942,1,1,200.0,0.0,0.0,0.0
ID_7943,1,1,200.0,4.0,715.0,189.0
ID_7944,3,1,200.0,3.0,4.0,3.0
ID_7945,1,1,150.0,3.4,10.0,4.0
ID_7946,1,1,200.0,4.1,1334.0,767.0
ID_7947,1,1,400.0,4.1,3386.0,2126.0
ID_7949,2,1,200.0,3.9,42.0,34.5
ID_795,1,1,150.0,2.9,5.0,4.0
ID_7950,1,1,200.0,4.7,407.0,360.0
ID_7951,2,1,200.0,4.0,724.0,399.0
ID_7952,1,1,350.0,3.8,87.0,69.0
ID_7953,1,1,100.0,0.0,0.0,0.0
ID_7954,1,1,100.0,3.5,26.0,10.0
ID_7955,1,1,300.0,3.6,66.0,28.0
ID_7956,1,1,100.0,3.5,20.0,7.0
ID_7957,1,1,200.0,3.5,9.0,2.0
ID_7958,1,1,250.0,3.2,6.0,2.0
ID_7959,2,1,200.0,3.4,37.0,14.0
ID_796,1,1,300.0,4.1,97.0,68.0
ID_7961,1,1,800.0,4.1,2211.0,628.0
ID_7962,1,1,400.0,4.2,425.0,285.0
ID_7963,1,1,150.0,3.4,9.0,3.0
ID_7964,1,1,750.0,4.2,1980.0,1199.0
ID_7965,1,1,100.0,3.8,62.0,21.0
ID_7966,2,1,100.0,0.0,0.0,0.0
ID_7967,1,1,200.0,3.2,59.0,27.0
ID_7968,2,2,150.0,3.9,96.5,76.0
ID_7969,2,1,150.0,3.3,16.0,10.0
ID_797,1,1,100.0,3.9,52.0,23.0
ID_7970,1,1,200.0,3.1,5.0,3.0
ID_7971,1,1,200.0,3.8,331.0,233.0
ID_7972,1,1,150.0,0.0,0.0,0.0
ID_7973,1,1,100.0,0.0,0.0,0.0
ID_7974,1,1,150.0,0.0,0.0,0.0
ID_7976,1,1,200.0,3.3,96.0,19.0
ID_7977,1,1,100.0,0.0,0.0,0.0
ID_7978,1,1,200.0,3.8,39.0,19.0
ID_7979,1,1,200.0,3.6,44.0,11.0
ID_798,1,1,100.0,0.0,0.0,0.0
ID_7980,2,2,750.0,4.0,297.0,205.0
ID_7981,1,1,200.0,0.0,0.0,0.0
ID_7985,1,1,150.0,3.2,18.0,3.0
ID_7986,2,1,200.0,3.2,7.0,3.0
ID_7987,1,1,450.0,4.0,1104.0,681.0
ID_7988,1,1,200.0,3.5,80.0,11.0
ID_7989,1,1,350.0,4.2,301.0,162.0
ID_7990,1,1,150.0,0.0,0.0,0.0
ID_7992,1,1,200.0,3.6,194.0,107.0
ID_7993,2,1,200.0,3.1,5.0,3.0
ID_7994,1,1,200.0,3.3,51.0,17.0
ID_7995,2,1,100.0,3.7,181.0,122.0
ID_7996,1,1,200.0,0.0,0.0,0.0
ID_8,2,1,225.0,4.0,347.0,191.5
ID_80,1,1,200.0,0.0,0.0,0.0
ID_800,3,1,250.0,3.9,75.0,34.0
ID_8000,1,1,200.0,3.7,0.0,0.0
ID_8001,1,1,200.0,3.3,13.0,7.0
ID_8002,1,1,200.0,4.0,70.0,55.0
ID_8004,1,1,150.0,3.7,87.0,7.0
ID_8005,1,1,300.0,3.1,21.0,10.0
ID_8006,1,1,600.0,4.1,486.0,244.0
ID_8007,1,1,200.0,0.0,0.0,0.0
ID_8008,2,1,200.0,3.7,124.0,72.0
ID_8009,2,1,200.0,0.0,0.0,0.0
ID_801,1,1,250.0,3.4,12.0,9.0
ID_8010,1,1,200.0,4.0,256.0,158.0
ID_8011,1,1,100.0,3.3,13.0,2.0
ID_8012,3,1,150.0,3.7,0.0,0.0
ID_8013,1,1,350.0,3.6,34.0,18.0
ID_8014,1,1,200.0,4.0,326.0,136.0
ID_8017,1,1,350.0,0.0,0.0,0.0
ID_8018,1,1,350.0,4.1,342.0,180.0
ID_8019,1,1,400.0,3.9,246.0,145.0
ID_802,2,1,100.0,3.8,87.0,34.0
ID_8020,3,1,150.0,3.8,35.0,12.0
ID_8021,1,1,150.0,0.0,0.0,0.0
ID_8022,1,1,300.0,3.3,12.0,5.0
ID_8023,2,1,200.0,3.7,575.0,104.0
ID_8024,1,1,200.0,3.8,26.0,9.0
ID_8025,1,1,100.0,3.3,8.0,3.0
ID_8026,6,2,150.0,3.38,21.83,8.5
ID_8027,1,1,150.0,3.9,211.0,132.0
ID_8028,3,2,150.0,4.07,158.0,87.33
ID_8029,1,1,150.0,3.2,9.0,3.0
ID_803,1,1,300.0,3.1,4.0,4.0
ID_8030,1,1,200.0,4.1,143.0,61.0
ID_8031,1,1,100.0,3.5,18.0,4.0
ID_8032,3,2,200.0,2.53,50.0,32.33
ID_8033,2,1,300.0,3.95,217.0,138.0
ID_8034,4,1,100.0,3.2,8.0,2.0
ID_8035,1,1,50.0,3.1,5.0,4.0
ID_8036,1,1,300.0,4.0,47.0,43.0
ID_8037,1,1,650.0,4.2,1426.0,875.0
ID_8038,1,1,1200.0,4.1,1446.0,500.0
ID_8039,1,1,200.0,2.7,93.0,36.0
ID_804,2,1,250.0,3.7,120.5,84.0
ID_8040,1,1,250.0,0.0,0.0,0.0
ID_8041,1,1,250.0,0.0,0.0,0.0
ID_8042,1,1,150.0,0.0,0.0,0.0
ID_8043,1,1,150.0,0.0,0.0,0.0
ID_8044,1,1,700.0,4.3,2153.0,1412.0
ID_8045,2,1,100.0,3.3,11.0,8.0
ID_8046,3,1,150.0,3.9,210.0,144.0
ID_8048,1,1,100.0,3.6,78.0,58.0
ID_8049,2,1,250.0,3.8,173.0,29.0
ID_805,1,1,150.0,4.0,43.0,23.0
ID_8050,2,1,200.0,3.9,254.0,154.0
ID_8051,5,4,250.0,4.22,444.0,216.2
ID_8052,2,1,200.0,4.3,434.0,230.0
ID_8053,1,1,300.0,4.2,1143.0,584.0
ID_8054,1,1,150.0,0.0,0.0,0.0
ID_8055,2,1,200.0,4.6,76.0,67.0
ID_8056,3,1,100.0,3.7,37.0,18.0
ID_8057,5,3,330.0,4.18,224.4,124.4
ID_8058,1,1,100.0,3.4,12.0,5.0
ID_8059,1,1,150.0,3.9,122.0,32.0
ID_806,1,1,200.0,3.5,35.0,18.0
ID_8060,1,1,150.0,3.2,7.0,4.0
ID_8061,1,1,200.0,3.6,20.0,12.0
ID_8062,1,1,350.0,4.3,249.0,139.0
ID_8063,2,1,100.0,2.8,8.0,3.0
ID_8064,1,1,100.0,2.8,15.0,5.0
ID_8065,3,1,150.0,3.53,179.0,84.67
ID_8066,1,1,100.0,0.0,0.0,0.0
ID_8067,1,1,250.0,4.2,326.0,189.0
ID_8069,1,1,200.0,3.8,119.0,66.0
ID_807,1,1,150.0,4.0,244.0,155.0
ID_8070,1,1,400.0,4.1,773.0,449.0
ID_8071,1,1,400.0,3.6,54.0,23.0
ID_8072,1,1,150.0,0.0,0.0,0.0
ID_8073,1,1,200.0,3.5,15.0,6.0
ID_8074,1,1,100.0,3.4,37.0,21.0
ID_8075,2,1,200.0,3.7,101.0,26.0
ID_8077,1,1,250.0,3.4,16.0,6.0
ID_8078,2,1,150.0,4.0,260.0,156.0
ID_808,1,1,200.0,3.7,44.0,15.0
ID_8080,2,1,250.0,3.8,89.0,54.0
ID_8081,1,1,200.0,3.9,280.0,108.0
ID_8082,1,1,250.0,3.5,12.0,9.0
ID_8083,3,1,200.0,3.5,26.0,15.0
ID_8084,2,1,200.0,3.3,18.0,5.0
ID_8085,1,1,200.0,0.0,0.0,0.0
ID_8086,1,1,300.0,4.0,100.0,46.0
ID_8087,1,1,600.0,4.2,3782.0,1948.0
ID_8088,1,1,200.0,3.5,29.0,7.0
ID_8089,2,2,650.0,3.6,186.0,114.0
ID_809,1,1,150.0,0.0,0.0,0.0
ID_8090,2,1,800.0,4.5,2257.0,1708.0
ID_8091,1,1,400.0,4.0,1398.0,906.0
ID_8092,1,1,200.0,3.5,18.0,10.0
ID_8093,1,1,200.0,3.2,8.0,4.0
ID_8094,2,1,200.0,2.8,6.0,1.0
ID_8095,1,1,200.0,3.7,25.0,18.0
ID_8096,1,1,50.0,3.3,16.0,7.0
ID_8097,1,1,100.0,3.5,19.0,7.0
ID_8098,1,1,200.0,4.0,279.0,169.0
ID_8099,2,1,350.0,3.8,1719.0,664.0
ID_810,1,1,150.0,3.4,18.0,10.0
ID_8100,1,1,200.0,3.3,13.0,1.0
ID_8101,3,1,200.0,3.4,16.0,4.0
ID_8102,2,1,100.0,3.1,4.0,3.0
ID_8103,1,1,200.0,3.4,29.0,13.0
ID_8104,3,1,300.0,4.0,155.0,98.0
ID_8105,1,1,100.0,0.0,0.0,0.0
ID_8106,1,1,200.0,3.5,12.0,9.0
ID_8107,1,1,200.0,3.6,31.0,7.0
ID_8108,1,1,100.0,3.9,69.0,41.0
ID_8109,5,1,150.0,0.6,1.4,0.2
ID_811,2,1,150.0,3.7,127.0,36.0
ID_8111,1,1,200.0,3.9,100.0,23.0
ID_8112,1,1,200.0,3.8,29.0,15.0
ID_8114,1,1,250.0,3.6,75.0,41.0
ID_8115,1,1,100.0,4.1,313.0,161.0
ID_8116,1,1,200.0,3.2,15.0,9.0
ID_8117,1,1,1000.0,4.3,1276.0,671.0
ID_8118,1,1,1000.0,4.5,201.0,131.0
ID_8119,3,1,100.0,2.0,6.67,2.0
ID_812,1,1,200.0,3.7,31.0,30.0
ID_8120,1,1,200.0,0.0,0.0,0.0
ID_8121,3,2,350.0,4.23,899.67,461.0
ID_8122,1,1,150.0,3.2,7.0,0.0
ID_8123,2,1,200.0,3.1,5.0,0.0
ID_8124,1,1,200.0,3.7,208.0,72.0
ID_8125,1,1,200.0,3.2,13.0,1.0
ID_8127,1,1,200.0,3.0,487.0,130.0
ID_8128,1,1,200.0,3.4,15.0,10.0
ID_8129,2,1,100.0,3.8,85.0,27.0
ID_813,1,1,200.0,3.5,12.0,2.0
ID_8130,1,1,300.0,3.5,82.0,35.0
ID_8131,1,1,400.0,3.0,110.0,68.0
ID_8132,1,1,150.0,0.0,0.0,0.0
ID_8133,1,1,200.0,3.0,191.0,31.0
ID_8134,1,1,200.0,4.2,1882.0,1172.0
ID_8135,2,1,100.0,0.0,0.0,0.0
ID_8136,1,1,150.0,3.0,4.0,0.0
ID_8137,1,1,200.0,3.9,26.0,21.0
ID_8138,2,1,500.0,4.2,348.0,215.0
ID_8139,1,1,100.0,3.7,33.0,12.0
ID_814,3,1,350.0,0.0,0.0,0.0
ID_8140,1,1,100.0,0.0,0.0,0.0
ID_8141,2,1,400.0,3.3,53.0,29.0
ID_8142,1,1,400.0,0.0,0.0,0.0
ID_8143,2,1,100.0,0.0,0.0,0.0
ID_8144,3,2,100.0,0.0,0.0,0.0
ID_8145,1,1,200.0,3.8,106.0,38.0
ID_8146,1,1,300.0,3.0,6.0,1.0
ID_8147,2,1,100.0,3.2,9.0,0.0
ID_8148,1,1,100.0,3.7,159.0,46.0
ID_8149,1,1,350.0,4.4,453.0,246.0
ID_815,1,1,200.0,3.9,39.0,25.0
ID_8150,1,1,150.0,3.1,34.0,3.0
ID_8151,1,1,200.0,4.1,470.0,308.0
ID_8153,1,1,300.0,3.4,9.0,9.0
ID_8154,1,1,250.0,2.7,468.0,211.0
ID_8155,2,1,100.0,3.3,11.0,2.0
ID_8156,1,1,200.0,4.1,198.0,106.0
ID_8157,1,1,100.0,3.5,25.0,5.0
ID_8158,1,1,100.0,0.0,0.0,0.0
ID_816,1,1,100.0,0.0,0.0,0.0
ID_8161,2,1,150.0,3.4,22.0,5.0
ID_8162,1,1,300.0,4.0,611.0,320.0
ID_8163,1,1,100.0,3.4,11.0,5.0
ID_8164,1,1,1000.0,4.2,687.0,274.0
ID_8165,1,1,350.0,3.9,1124.0,516.0
ID_8166,1,1,200.0,3.7,24.0,22.0
ID_8168,3,1,150.0,3.7,453.0,153.0
ID_817,1,1,200.0,3.9,155.0,74.0
ID_8170,8,5,200.0,3.44,18.38,11.12
ID_8172,1,1,100.0,3.8,40.0,25.0
ID_8173,2,1,250.0,3.7,189.0,84.0
